Date,Open,High,Low,Close,Adj Close,Volume,Prev Close
2010-03-23,8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,6.895269393920898,602431200,8.026785850524902
2010-03-24,8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,6.9257683753967285,597780400,8.15571403503418
2010-03-25,8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,6.843637943267822,542284400,8.19178581237793
2010-03-26,8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,6.971965312957764,640875200,8.094642639160156
2010-03-29,8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,7.01695442199707,540744400,8.246429443359375
2010-03-30,8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,7.121427059173584,527310000,8.299642562866211
2010-03-31,8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,7.095763206481934,430659600,8.423213958740234
2010-04-01,8.478928565979004,8.526070594787598,8.3125,8.427499771118164,7.125051021575928,603145200,8.39285659790039
2010-04-05,8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,7.201144218444824,684507600,8.427499771118164
2010-04-06,8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,7.232847690582275,447017200,8.517499923706055
2010-04-07,8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,7.264852523803711,628502000,8.555000305175781
2010-04-08,8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,7.245229244232178,572989200,8.592857360839844
2010-04-09,8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,7.300786018371582,334182800,8.569643020629883
2010-04-12,8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,7.315883636474609,333026400,8.635356903076172
2010-04-13,8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.320112228393555,306210800,8.653214454650879
2010-04-14,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.418545722961426,404076400,8.65821361541748
2010-04-15,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.51607608795166,376784800,8.774642944335938
2010-04-16,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.470180988311768,750545600,8.890000343322754
2010-04-19,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.460212230682373,566924400,8.835714340209961
2010-04-20,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.38533353805542,738326400,8.823928833007812
2010-04-21,9.242856979370115,9.29464340209961,9.133213996887209,9.257857322692873,7.827081203460693,982391200,8.735357284545898
2010-04-22,9.222857475280762,9.526785850524902,9.149999618530272,9.516785621643066,8.045989990234375,793424800,9.257857322692873
2010-04-23,9.571070671081545,9.72071361541748,9.535714149475098,9.672499656677246,8.177640914916992,796955600,9.516785621643066
2010-04-26,9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.137482643127441,479068800,9.672499656677246
2010-04-27,9.54535675048828,9.565713882446287,9.304286003112791,9.35857105255127,7.912230491638184,709343600,9.625
2010-04-28,9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.898942470550537,758402400,9.35857105255127
2010-04-29,9.39357089996338,9.64285659790039,9.357500076293944,9.59428596496582,8.1115140914917,558840800,9.342857360839844
2010-04-30,9.618213653564451,9.663213729858398,9.321429252624512,9.3246431350708,7.883543014526367,542463600,9.59428596496582
2010-05-03,9.422857284545898,9.567143440246582,9.38857078552246,9.512499809265137,8.04237174987793,454342000,9.3246431350708
2010-05-04,9.38892936706543,9.40321445465088,9.16964340209961,9.238571166992188,7.810773849487305,723819600,9.512499809265137
2010-05-05,9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706056,7.729550838470459,883103200,9.238571166992188
2010-05-06,9.065357208251951,9.223214149475098,7.116071224212647,8.79464340209961,7.435455322265625,1285860800,9.142499923706056
2010-05-07,8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.121730327606201,1676018400,8.79464340209961
2010-05-10,8.9375,9.094642639160156,8.876070976257324,9.071070671081545,7.669161796569824,984306400,8.42357063293457
2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.74555778503418,848906800,9.071070671081545
2010-05-12,9.258570671081545,9.397500038146973,9.239286422729492,9.360357284545898,7.91373872756958,654379600,9.161429405212402
2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.801114559173584,599712400,9.360357284545898
2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.664027214050293,759362800,9.227143287658691
2010-05-17,9.096428871154783,9.149286270141602,8.846785545349121,9.079285621643066,7.676107883453369,762834800,9.0649995803833
2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133787,7.619944095611572,782678400,9.079285621643066
2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.498562812805176,1025726800,9.012857437133787
2010-05-20,8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.17910099029541,1282915200,8.869285583496094
2010-05-21,8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.316788673400879,1223891200,8.491429328918457
2010-05-24,8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.450855255126953,754238800,8.65428638458252
2010-05-25,8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.404354572296143,1048006400,8.812856674194336
2010-05-26,8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.37083625793457,850654000,8.757857322692871
2010-05-27,8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.649837970733643,666282400,8.71821403503418
2010-05-28,9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671877,7.756420135498047,815614800,9.048213958740234
2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251951,7.875692844390869,876472800,9.174285888671877
2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,7.969902515411377,688548000,9.315357208251951
2010-06-03,9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,7.944841861724853,650106800,9.426786422729492
2010-06-04,9.22178554534912,9.353570938110352,9.093929290771484,9.14142894744873,7.728647232055664,758304400,9.397143363952637
2010-06-07,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.57706880569458,886942000,9.14142894744873
2010-06-08,9.044285774230955,9.064286231994627,8.773214340209961,8.904643058776855,7.528453826904297,1000770400,8.962142944335938
2010-06-09,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.34335994720459,854630000,8.904643058776855
2010-06-10,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.564085483551025,776356000,8.685713768005371
2010-06-11,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918455,7.654670238494873,545759200,8.946785926818848
2010-06-14,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.677919864654541,602960400,9.053929328918455
2010-06-15,9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.84127140045166,585074000,9.081428527832031
2010-06-16,9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.069543838500977,783678000,9.274642944335938
2010-06-17,9.66428565979004,9.746429443359377,9.625,9.709643363952637,8.209047317504883,872855200,9.54464340209961
2010-06-18,9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,8.275472640991211,784621600,9.709643363952637
2010-06-21,9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.157715797424316,776490400,9.788213729858398
2010-06-22,9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,8.268829345703125,717262000,9.64892864227295
2010-06-23,9.806428909301758,9.809286117553713,9.567856788635254,9.677499771118164,8.181866645812988,768457200,9.780357360839844
2010-06-24,9.678570747375488,9.757143020629885,9.574999809265137,9.60714340209961,8.12238597869873,714277200,9.677499771118164
2010-06-25,9.645000457763672,9.65250015258789,9.493213653564451,9.524999618530272,8.052933692932129,549942400,9.60714340209961
2010-06-28,9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,8.101245880126953,584948000,9.524999618530272
2010-06-29,9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,7.734987258911133,1133344800,9.58214282989502
2010-06-30,9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,7.594886779785156,739452000,9.14892864227295
2010-07-01,9.08214282989502,9.100000381469728,8.686429023742676,8.874285697937012,7.502788543701172,1022896000,8.983214378356934
2010-07-02,8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,7.456287384033203,693842800,8.874285697937012
2010-07-06,8.964285850524902,9.028571128845217,8.791428565979004,8.879643440246582,7.507318496704102,615235600,8.819286346435547
2010-07-07,8.946070671081543,9.241786003112791,8.91964340209961,9.238213539123535,7.810475826263428,654556000,8.879643440246582
2010-07-08,9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.792963027954102,738144400,9.238213539123535
2010-07-09,9.174642562866213,9.282142639160156,9.1128568649292,9.272143363952637,7.839159965515137,433322400,9.217499732971191
2010-07-12,9.233214378356934,9.35178565979004,9.102143287658691,9.188928604125977,7.768805027008057,562878400,9.272143363952637
2010-07-13,9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,7.603034019470215,1190924000,9.188928604125977
2010-07-14,8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,7.631116390228271,812047600,8.992856979370117
2010-07-15,8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.592467308044434,824866000,9.026070594787598
2010-07-16,9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.545668125152588,1039858400,8.98035717010498
2010-07-19,8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,7.415224075317383,1024478000,8.925000190734863
2010-07-20,8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,7.605751037597656,1074950800,8.770713806152344
2010-07-21,9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706056,7.6767120361328125,1185671200,8.996070861816406
2010-07-22,9.20285701751709,9.285714149475098,9.118213653564451,9.250714302062988,7.821042060852051,645318800,9.079999923706056
2010-07-23,9.181785583496094,9.299285888671877,9.152856826782228,9.283571243286133,7.848820686340332,533388800,9.250714302062988
2010-07-26,9.285714149475098,9.28928565979004,9.20392894744873,9.260000228881836,7.828890800476074,420551600,9.283571243286133
2010-07-27,9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,7.973828792572021,584771600,9.260000228881836
2010-07-28,9.416786193847656,9.499643325805664,9.29464340209961,9.31999969482422,7.879617214202881,519985200,9.431428909301758
2010-07-29,9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,7.7935662269592285,643806800,9.31999969482422
2010-07-30,9.13892936706543,9.274999618530272,9.103570938110352,9.1875,7.76759672164917,448210000,9.21821403503418
2010-08-02,9.30142879486084,9.378213882446287,9.272143363952637,9.35178565979004,7.906490325927734,428055600,9.1875
2010-08-03,9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,7.908907413482666,417653600,9.35178565979004
2010-08-04,9.3871431350708,9.438570976257324,9.296786308288574,9.39214324951172,7.940611839294434,420375200,9.354642868041992
2010-08-05,9.34749984741211,9.399286270141602,9.305356979370115,9.346428871154783,7.9019646644592285,289097200,9.39214324951172
2010-08-06,9.277856826782228,9.338929176330566,9.20107078552246,9.288928985595703,7.853349208831787,444897600,9.346428871154783
2010-08-09,9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,7.903473377227783,303128000,9.288928985595703
2010-08-10,9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,7.832817077636719,451920000,9.348214149475098
2010-08-11,9.121429443359377,9.131786346435549,8.921786308288574,8.935357093811035,7.554427146911621,620054400,9.264642715454102
2010-08-12,8.810357093811035,9.03928565979004,8.789999961853027,8.992500305175781,7.602733612060547,534920400,8.935357093811035
2010-08-13,8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,7.521508693695068,354869200,8.992500305175781
2010-08-16,8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,7.477425098419189,318430000,8.896429061889648
2010-08-17,8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,7.608169078826904,422640400,8.84428596496582
2010-08-18,9.012857437133787,9.095356941223145,8.984999656677246,9.038213729858398,7.641381740570068,339696000,8.998929023742676
2010-08-19,9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.545060634613037,426706000,9.038213729858398
2010-08-20,8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.537813663482666,384230000,8.924285888671875
2010-08-23,8.992500305175781,9.0,8.758929252624512,8.778571128845215,7.421864986419678,414041600,8.915714263916016
2010-08-24,8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,7.2446208000183105,602565600,8.778571128845215
2010-08-25,8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,7.334002494812012,596867600,8.568928718566895
2010-08-26,8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.255191802978516,466505200,8.674642562866211
2010-08-27,8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,7.295653820037842,548391200,8.581428527832031
2010-08-30,8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,7.322224617004394,383289200,8.62928581237793
2010-08-31,8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,7.340343952178955,420786800,8.660714149475098
2010-09-01,8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.558649063110352,697037600,8.682143211364746
2010-09-02,8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,7.614208221435547,415427600,8.940357208251953
2010-09-03,9.110357284545898,9.242142677307127,9.089285850524902,9.241786003112791,7.813494205474853,520788800,9.006071090698242
2010-09-07,9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.784504413604736,342557600,9.241786003112791
2010-09-08,9.277856826782228,9.442500114440918,9.253570556640623,9.390000343322754,7.9388017654418945,526551200,9.207500457763672
2010-09-09,9.46571445465088,9.51857089996338,9.390000343322754,9.395357131958008,7.943331241607666,438575200,9.390000343322754
2010-09-10,9.399642944335938,9.446429252624512,9.33571434020996,9.407500267028809,7.953597068786621,387542400,9.395357131958008
2010-09-13,9.493571281433104,9.581428527832031,9.491429328918455,9.537142753601074,8.063203811645508,388780000,9.407500267028809
2010-09-14,9.50749969482422,9.613213539123535,9.48285675048828,9.57357120513916,8.094006538391113,408150400,9.537142753601074
2010-09-15,9.577500343322754,9.656429290771484,9.565713882446287,9.650713920593262,8.159220695495605,429368800,9.57357120513916
2010-09-16,9.651429176330566,9.881071090698242,9.625,9.8774995803833,8.350959777832031,652103200,9.650713920593262
2010-09-17,9.917499542236328,9.927143096923828,9.774286270141602,9.834643363952637,8.314723014831543,634477200,9.8774995803833
2010-09-20,9.859999656677246,10.135000228881836,9.85178565979004,10.115357398986816,8.552056312561035,658677600,9.834643363952637
2010-09-21,10.137857437133787,10.262499809265137,10.099642753601074,10.134642601013184,8.56836223602295,668074400,10.115357398986816
2010-09-22,10.09678554534912,10.28499984741211,10.086071014404297,10.276785850524902,8.688535690307617,585289600,10.134642601013184
2010-09-23,10.22607135772705,10.455714225769045,10.214285850524902,10.318571090698242,8.723864555358887,786116800,10.276785850524902
2010-09-24,10.432143211364746,10.483214378356934,10.376786231994627,10.4399995803833,8.826525688171387,649488000,10.318571090698242
2010-09-27,10.499285697937012,10.526070594787598,10.393214225769045,10.398571014404297,8.79150104522705,482834800,10.4399995803833
2010-09-28,10.42035675048828,10.42035675048828,9.821429252624512,10.244999885559082,8.661661148071289,1035042400,10.398571014404297
2010-09-29,10.258213996887209,10.350357055664062,10.214285850524902,10.263214111328123,8.677062034606934,469644000,10.244999885559082
2010-09-30,10.321429252624512,10.35714340209961,10.04464340209961,10.133929252624512,8.567755699157715,673391600,10.263214111328123
2010-10-01,10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,8.53061580657959,448142800,10.133929252624512
2010-10-04,10.057143211364746,10.103570938110352,9.92035675048828,9.95142936706543,8.413461685180664,435302000,10.09000015258789
2010-10-05,10.071429252624512,10.337499618530272,10.0649995803833,10.319286346435549,8.724470138549805,501967200,9.95142936706543
2010-10-06,10.342499732971191,10.428214073181152,10.187856674194336,10.328213691711426,8.732019424438477,670868800,10.319286346435549
2010-10-07,10.369285583496094,10.374285697937012,10.246786117553713,10.329285621643066,8.73292064666748,408399600,10.328213691711426
2010-10-08,10.418213844299316,10.51785659790039,10.35714340209961,10.5024995803833,8.879366874694824,658403200,10.329285621643066
2010-10-11,10.526429176330566,10.615714073181152,10.521429061889648,10.54857063293457,8.918317794799805,427753200,10.5024995803833
2010-10-12,10.5503568649292,10.696429252624512,10.446070671081545,10.662142753601074,9.014334678649902,558544000,10.54857063293457
2010-10-13,10.721428871154783,10.78428554534912,10.70714282989502,10.71928596496582,9.06264877319336,630092400,10.662142753601074
2010-10-14,10.774642944335938,10.802499771118164,10.728570938110352,10.796786308288574,9.128171920776367,435296400,10.71928596496582
2010-10-15,10.979999542236328,11.25,10.889642715454102,11.240714073181152,9.50349235534668,922194000,10.796786308288574
2010-10-18,11.373929023742676,11.39285659790039,11.224642753601074,11.35714340209961,9.601927757263184,1093010800,11.240714073181152
2010-10-19,10.83571434020996,11.20607089996338,10.71500015258789,11.053214073181152,9.344969749450684,1232784000,11.35714340209961
2010-10-20,11.035714149475098,11.223214149475098,10.959643363952637,11.090356826782228,9.376372337341309,721624400,11.053214073181152
2010-10-21,11.15571403503418,11.240714073181152,10.95714282989502,11.054286003112791,9.345874786376951,551460000,11.090356826782228
2010-10-22,11.038213729858398,11.072856903076172,10.939286231994627,10.981071472167969,9.283974647521973,372778000,11.054286003112791
2010-10-25,11.038928985595703,11.128570556640623,11.015713691711426,11.029999732971191,9.325342178344728,392462000,10.981071472167969
2010-10-26,10.959643363952637,11.062143325805664,10.916070938110352,11.001786231994627,9.301487922668455,392929600,11.029999732971191
2010-10-27,10.987500190734863,11.067856788635254,10.91428565979004,10.993928909301758,9.294849395751951,399002800,11.001786231994627
2010-10-28,10.998213768005373,11.0,10.746429443359377,10.901429176330566,9.21664333343506,551051200,10.993928909301758
2010-10-29,10.865357398986816,10.924285888671877,10.745356559753418,10.749285697937012,9.088011741638184,430511200,10.901429176330566
2010-11-01,10.793571472167969,10.91428565979004,10.79285717010498,10.863571166992188,9.184635162353516,423889200,10.749285697937012
2010-11-02,10.964285850524902,11.078213691711426,10.964285850524902,11.04857063293457,9.341044425964355,433930000,10.863571166992188
2010-11-03,11.120356559753418,11.174285888671877,11.018928527832031,11.171428680419922,9.44491481781006,508348400,11.04857063293457
2010-11-04,11.266071319580078,11.4350004196167,11.251070976257324,11.366786003112791,9.610081672668455,642488000,11.171428680419922
2010-11-05,11.356785774230955,11.413213729858398,11.3125,11.32607078552246,9.575658798217772,361253200,11.366786003112791
2010-11-08,11.328571319580078,11.42035675048828,11.312856674194336,11.37928581237793,9.620645523071287,281758400,11.32607078552246
2010-11-09,11.466071128845217,11.475000381469728,11.23214340209961,11.28857135772705,9.543953895568848,383544000,11.37928581237793
2010-11-10,11.308570861816406,11.384642601013184,11.198213577270508,11.358214378356934,9.602837562561035,384227200,11.28857135772705
2010-11-11,11.25,11.371429443359377,11.223214149475098,11.308929443359377,9.561163902282717,361284000,11.358214378356934
2010-11-12,11.285714149475098,11.303570747375488,10.843929290771484,11.001070976257324,9.300884246826172,795846800,11.308929443359377
2010-11-15,11.01642894744873,11.09071445465088,10.938214302062988,10.96571445465088,9.270992279052734,403606000,11.001070976257324
2010-11-16,10.918571472167969,10.985713958740234,10.6899995803833,10.771071434020996,9.106428146362305,657650000,10.96571445465088
2010-11-17,10.757143020629885,10.856785774230955,10.634285926818848,10.73214340209961,9.07352066040039,479449600,10.771071434020996
2010-11-18,10.899999618530272,11.059642791748049,10.881786346435549,11.01535701751709,9.312963485717772,494491200,10.73214340209961
2010-11-19,10.998929023742676,11.014286041259766,10.901429176330566,10.95464324951172,9.26163387298584,384843200,11.01535701751709
2010-11-22,10.95285701751709,11.191429138183594,10.92392921447754,11.191429138183594,9.461824417114258,393075200,10.95464324951172
2010-11-23,11.087499618530272,11.133929252624512,10.94857120513916,11.026070594787598,9.322020530700684,519447600,11.191429138183594
2010-11-24,11.14285659790039,11.264286041259766,11.133929252624512,11.242856979370115,9.505304336547852,413725200,11.026070594787598
2010-11-26,11.204999923706056,11.346428871154783,11.17642879486084,11.25,9.511344909667969,237585600,11.242856979370115
2010-11-29,11.26785659790039,11.338570594787598,11.12071418762207,11.31678581237793,9.567809104919434,445785200,11.25
2010-11-30,11.197856903076172,11.227143287658691,11.102499961853027,11.112500190734863,9.395092964172363,501858000,11.31678581237793
2010-12-01,11.259642601013184,11.348214149475098,11.25,11.300000190734863,9.553617477416992,461750800,11.112500190734863
2010-12-02,11.340356826782228,11.39285659790039,11.246070861816406,11.362500190734863,9.606454849243164,462837200,11.300000190734863
2010-12-03,11.321785926818848,11.380356788635254,11.297857284545898,11.337142944335938,9.5850191116333,342092800,11.362500190734863
2010-12-06,11.380000114440918,11.511786460876465,11.372142791748049,11.433929443359377,9.66684627532959,448481600,11.337142944335938
2010-12-07,11.564286231994627,11.571070671081545,11.36142921447754,11.364643096923828,9.608268737792969,391454000,11.433929443359377
2010-12-08,11.415356636047363,11.46500015258789,11.325357437133787,11.464642524719238,9.692811965942385,321935600,11.364643096923828
2010-12-09,11.504643440246582,11.51785659790039,11.39357089996338,11.420000076293944,9.655072212219238,294151200,11.464642524719238
